Date,TeamA,TeamB,ScoreA,ScoreB,Sex,TournamentName,year,Venue
2021/08/02,Netherlands,Montenegro,30,29,W,Olympic,2021,Japan
2021/08/02,Norway,Japan,37,25,W,Olympic,2021,Japan
2021/07/25,Russia,Brazil,24,24,W,Olympic,2021,Japan
2021/07/25,Spain,Sweden,24,31,W,Olympic,2021,Japan
2021/07/25,Hungary,France,29,30,W,Olympic,2021,Japan
2021/07/27,Brazil,Hungary,33,27,W,Olympic,2021,Japan
2021/07/27,Sweden,Russia,36,24,W,Olympic,2021,Japan
2021/07/27,France,Spain,25,28,W,Olympic,2021,Japan
2021/07/29,Spain,Brazil,27,23,W,Olympic,2021,Japan
2021/07/29,Hungary,Russia,31,38,W,Olympic,2021,Japan
2021/07/29,Sweden,France,28,28,W,Olympic,2021,Japan
2021/07/31,Russia,France,28,27,W,Olympic,2021,Japan
2021/07/31,Brazil,Sweden,31,34,W,Olympic,2021,Japan
2021/07/31,Hungary,Spain,29,25,W,Olympic,2021,Japan
2021/08/02,France,Brazil,29,22,W,Olympic,2021,Japan
2021/08/02,Spain,Russia,31,34,W,Olympic,2021,Japan
2021/08/02,Hungary,Sweden,26,23,W,Olympic,2021,Japan
2021/08/04,Montenegro,Russia,26,32,W,Olympic,2021,Japan
2021/08/04,Norway,Hungary,26,22,W,Olympic,2021,Japan
2021/08/04,Sweden,South Korea,39,30,W,Olympic,2021,Japan
2021/08/04,France,Netherlands,32,22,W,Olympic,2021,Japan
2021/08/06,France,Sweden,29,27,W,Olympic,2021,Japan
2021/08/06,Norway,Russia,26,27,W,Olympic,2021,Japan
2021/08/08,Norway,Sweden,36,19,W,Olympic,2021,Japan
2021/08/08,Russia,France,25,30,W,Olympic,2021,Japan
2024/07/25,Slovenia,Denmark,19,27,W,Olympic,2024,France
2024/07/25,Germany,South Korea,22,23,W,Olympic,2024,France
2024/07/25,Norway,Sweden,28,32,W,Olympic,2024,France
2024/07/28,South Korea,Slovenia,23,30,W,Olympic,2024,France
2024/07/28,Sweden,Germany,31,28,W,Olympic,2024,France
2024/07/28,Denmark,Norway,18,27,W,Olympic,2024,France
2024/07/30,Germany,Slovenia,41,22,W,Olympic,2024,France
2024/07/30,Norway,South Korea,26,20,W,Olympic,2024,France
2024/07/30,Sweden,Denmark,23,25,W,Olympic,2024,France
2024/08/01,South Korea,Sweden,21,27,W,Olympic,2024,France
2024/08/01,Germany,Denmark,27,28,W,Olympic,2024,France
2024/08/01,Slovenia,Norway,22,29,W,Olympic,2024,France
2024/08/03,Slovenia,Sweden,23,27,W,Olympic,2024,France
2024/08/03,Norway,Germany,30,18,W,Olympic,2024,France
2024/08/03,Denmark,South Korea,28,20,W,Olympic,2024,France
2024/07/25,Netherlands,Angola,34,31,W,Olympic,2024,France
2024/07/25,Spain,Brazil,18,29,W,Olympic,2024,France
2024/07/25,Hungary,France,28,31,W,Olympic,2024,France
2024/07/28,Brazil,Hungary,24,25,W,Olympic,2024,France
2024/07/28,Angola,Spain,26,21,W,Olympic,2024,France
2024/07/28,France,Netherlands,32,28,W,Olympic,2024,France
2024/07/30,Netherlands,Spain,29,24,W,Olympic,2024,France
2024/07/30,Hungary,Angola,31,31,W,Olympic,2024,France
2024/07/30,France,Brazil,26,20,W,Olympic,2024,France
2024/08/01,Netherlands,Brazil,31,24,W,Olympic,2024,France
2024/08/01,Spain,Hungary,24,27,W,Olympic,2024,France
2024/08/01,Angola,France,24,38,W,Olympic,2024,France
2024/08/03,Hungary,Netherlands,26,30,W,Olympic,2024,France
2024/08/03,Spain,France,24,32,W,Olympic,2024,France
2024/08/03,Brazil,Angola,30,19,W,Olympic,2024,France
2024/08/06,Denmark,Netherlands,29,25,W,Olympic,2024,France
2024/08/06,France,Germany,26,23,W,Olympic,2024,France
2024/08/06,Hungary,Sweden,32,36,W,Olympic,2024,France
2024/08/06,Norway,Brazil,32,15,W,Olympic,2024,France
2024/08/08,Sweden,France,28,31,W,Olympic,2024,France
2024/08/08,Norway,Denmark,25,21,W,Olympic,2024,France
2024/08/10,Denmark,Sweden,30,25,W,Olympic,2024,France
2024/08/10,Norway,France,29,21,W,Olympic,2024,France
2003/08/02,Brazil,United States,36,13,W,PanAmericanGames,2003,Dominican Republic
2003/08/02,Argentina,Mexico,32,21,W,PanAmericanGames,2003,Dominican Republic
2003/08/02,Uruguay,Dominican Republic,35,23,W,PanAmericanGames,2003,Dominican Republic
2003/08/03,United States,Argentina,19,25,W,PanAmericanGames,2003,Dominican Republic
2003/08/03,Dominican Republic,Brazil,6,48,W,PanAmericanGames,2003,Dominican Republic
2003/08/03,Mexico,Uruguay,19,37,W,PanAmericanGames,2003,Dominican Republic
2003/08/04,Brazil,Mexico,46,10,W,PanAmericanGames,2003,Dominican Republic
2003/08/04,Argentina,Uruguay,23,23,W,PanAmericanGames,2003,Dominican Republic
2003/08/04,United States,Dominican Republic,30,23,W,PanAmericanGames,2003,Dominican Republic
2003/08/06,Argentina,Dominican Republic,28,16,W,PanAmericanGames,2003,Dominican Republic
2003/08/06,Uruguay,Brazil,21,36,W,PanAmericanGames,2003,Dominican Republic
2003/08/06,Mexico,United States,18,23,W,PanAmericanGames,2003,Dominican Republic
2003/08/07,Dominican Republic,Mexico,23,22,W,PanAmericanGames,2003,Dominican Republic
2003/08/07,Uruguay,United States,21,24,W,PanAmericanGames,2003,Dominican Republic
2003/08/07,Brazil,Argentina,34,18,W,PanAmericanGames,2003,Dominican Republic
2003/08/09,Brazil,Uruguay,46,14,W,PanAmericanGames,2003,Dominican Republic
2003/08/09,Argentina,United States,29,26,W,PanAmericanGames,2003,Dominican Republic
2003/08/11,Dominican Republic,Mexico,25,20,W,PanAmericanGames,2003,Dominican Republic
2003/08/12,Uruguay,United States,35,21,W,PanAmericanGames,2003,Dominican Republic
2003/08/12,Brazil,Argentina,40,15,W,PanAmericanGames,2003,Dominican Republic
2007/07/13,Dominican Republic,Paraguay,33,30,W,PanAmericanGames,2007,Brazil
2007/07/13,Argentina,Puerto Rico,39,14,W,PanAmericanGames,2007,Brazil
2007/07/15,Argentina,Paraguay,29,23,W,PanAmericanGames,2007,Brazil
2007/07/15,Dominican Republic,Puerto Rico,35,21,W,PanAmericanGames,2007,Brazil
2007/07/17,Paraguay,Puerto Rico,31,26,W,PanAmericanGames,2007,Brazil
2007/07/17,Argentina,Dominican Republic,26,15,W,PanAmericanGames,2007,Brazil
2007/07/13,Brazil,Mexico,38,15,W,PanAmericanGames,2007,Brazil
2007/07/13,Cuba,Canada,38,25,W,PanAmericanGames,2007,Brazil
2007/07/15,Brazil,Canada,37,10,W,PanAmericanGames,2007,Brazil
2007/07/15,Cuba,Mexico,31,15,W,PanAmericanGames,2007,Brazil
2007/07/17,Canada,Mexico,20,23,W,PanAmericanGames,2007,Brazil
2007/07/17,Brazil,Cuba,32,28,W,PanAmericanGames,2007,Brazil
2007/07/19,Mexico,Puerto Rico,21,20,W,PanAmericanGames,2007,Brazil
2007/07/19,Paraguay,Canada,22,26,W,PanAmericanGames,2007,Brazil
2007/07/19,Brazil,Dominican Republic,46,13,W,PanAmericanGames,2007,Brazil
2007/07/19,Argentina,Cuba,25,37,W,PanAmericanGames,2007,Brazil
2007/07/21,Puerto Rico,Paraguay,21,22,W,PanAmericanGames,2007,Brazil
2007/07/21,Mexico,Canada,37,36,W,PanAmericanGames,2007,Brazil
2007/07/21,Dominican Republic,Argentina,22,23,W,PanAmericanGames,2007,Brazil
2007/07/21,Brazil,Cuba,30,17,W,PanAmericanGames,2007,Brazil
2010/12/21,United States,Canada,18,23,W,PanAmericanGames,2011,United States
2010/12/23,Canada,United States,21,26,W,PanAmericanGames,2011,Canada
2011/10/15,Argentina,Puerto Rico,35,26,W,PanAmericanGames,2011,Mexico
2011/10/15,Mexico,Chile,18,17,W,PanAmericanGames,2011,Mexico
2011/10/17,Chile,Argentina,20,28,W,PanAmericanGames,2011,Mexico
2011/10/17,Puerto Rico,Mexico,22,23,W,PanAmericanGames,2011,Mexico
2011/10/19,Puerto Rico,Chile,28,26,W,PanAmericanGames,2011,Mexico
2011/10/19,Argentina,Mexico,24,14,W,PanAmericanGames,2011,Mexico
2011/10/15,Brazil,United States,50,10,W,PanAmericanGames,2011,Mexico
2011/10/15,Dominican Republic,Uruguay,24,24,W,PanAmericanGames,2011,Mexico
2011/10/17,United States,Dominican Republic,26,33,W,PanAmericanGames,2011,Mexico
2011/10/17,Uruguay,Brazil,15,43,W,PanAmericanGames,2011,Mexico
2011/10/19,Brazil,Dominican Republic,32,18,W,PanAmericanGames,2011,Mexico
2011/10/19,United States,Uruguay,24,36,W,PanAmericanGames,2011,Mexico
2011/10/21,Puerto Rico,United States,29,27,W,PanAmericanGames,2011,Mexico
2011/10/21,Uruguay,Chile,30,32,W,PanAmericanGames,2011,Mexico
2011/10/21,Brazil,Mexico,43,12,W,PanAmericanGames,2011,Mexico
2011/10/21,Argentina,Dominican Republic,19,18,W,PanAmericanGames,2011,Mexico
2011/10/23,United States,Uruguay,23,30,W,PanAmericanGames,2011,Mexico
2011/10/23,Puerto Rico,Chile,27,31,W,PanAmericanGames,2011,Mexico
2011/10/23,Mexico,Dominican Republic,31,33,W,PanAmericanGames,2011,Mexico
2011/10/23,Brazil,Argentina,33,15,W,PanAmericanGames,2011,Mexico
2018/09/02,United States,Canada,22,20,W,PanAmericanGames,2019,United States
2018/09/05,Canada,United States,16,26,W,PanAmericanGames,2019,Canada
2019/03/26,Chile,Guatemala,30,22,W,PanAmericanGames,2019,Mexico
2019/03/26,Mexico,Canada,29,26,W,PanAmericanGames,2019,Mexico
2019/03/27,Canada,Chile,22,16,W,PanAmericanGames,2019,Mexico
2019/03/27,Guatemala,Mexico,12,41,W,PanAmericanGames,2019,Mexico
2019/03/28,Canada,Guatemala,26,17,W,PanAmericanGames,2019,Mexico
2019/03/28,Mexico,Chile,27,29,W,PanAmericanGames,2019,Mexico
2019/07/27,Cuba,Canada,28,15,W,PanAmericanGames,2019,Peru
2019/07/27,Brazil,Puerto Rico,40,16,W,PanAmericanGames,2019,Peru
2019/07/27,United States,Peru,29,11,W,PanAmericanGames,2019,Peru
2019/07/27,Argentina,Dominican Republic,27,17,W,PanAmericanGames,2019,Peru
2019/07/29,Dominican Republic,Canada,24,23,W,PanAmericanGames,2019,Peru
2019/07/29,Puerto Rico,Peru,43,14,W,PanAmericanGames,2019,Peru
2019/07/30,Canada,Peru,31,12,W,PanAmericanGames,2019,Peru
2019/07/30,Dominican Republic,Puerto Rico,26,24,W,PanAmericanGames,2019,Peru
2019/07/29,Argentina,Cuba,31,21,W,PanAmericanGames,2019,Peru
2019/07/29,Brazil,United States,34,9,W,PanAmericanGames,2019,Peru
2019/07/30,Cuba,United States,24,23,W,PanAmericanGames,2019,Peru
2019/07/30,Argentina,Brazil,21,30,W,PanAmericanGames,2019,Peru
2023/10/24,Argentina,Puerto Rico,46,17,W,PanAmericanGames,2023,Chile
2023/10/24,Canada,Chile,14,23,W,PanAmericanGames,2023,Chile
2023/10/25,Chile,Argentina,15,28,W,PanAmericanGames,2023,Chile
2023/10/25,Puerto Rico,Canada,25,20,W,PanAmericanGames,2023,Chile
2023/10/26,Argentina,Canada,31,10,W,PanAmericanGames,2023,Chile
2023/10/26,Puerto Rico,Chile,15,23,W,PanAmericanGames,2023,Chile
2023/10/24,Cuba,Uruguay,25,21,W,PanAmericanGames,2023,Chile
2023/10/24,Brazil,Paraguay,27,15,W,PanAmericanGames,2023,Chile
2023/10/25,Uruguay,Brazil,9,28,W,PanAmericanGames,2023,Chile
2023/10/25,Paraguay,Cuba,31,26,W,PanAmericanGames,2023,Chile
2023/10/26,Paraguay,Uruguay,22,23,W,PanAmericanGames,2023,Chile
2023/10/26,Brazil,Cuba,49,11,W,PanAmericanGames,2023,Chile
2023/10/28,Cuba,Canada,26,20,W,PanAmericanGames,2023,Chile
2023/10/28,Puerto Rico,Uruguay,30,23,W,PanAmericanGames,2023,Chile
2023/10/29,Canada,Uruguay,19,22,W,PanAmericanGames,2023,Chile
2023/10/29,Cuba,Puerto Rico,29,31,W,PanAmericanGames,2023,Chile
2023/10/28,Argentina,Paraguay,28,18,W,PanAmericanGames,2023,Chile
2023/10/28,Brazil,Chile,30,10,W,PanAmericanGames,2023,Chile
2023/10/29,Paraguay,Chile,23,20,W,PanAmericanGames,2023,Chile
2023/10/29,Argentina,Brazil,18,30,W,PanAmericanGames,2023,Chile
2022/10/06,Paraguay,Brazil,19,34,W,SouthAmericanGames,2022,Paraguay
2022/10/06,Argentina,Bolivia,48,1,W,SouthAmericanGames,2022,Paraguay
2022/10/06,Chile,Uruguay,21,27,W,SouthAmericanGames,2022,Paraguay
2022/10/07,Argentina,Paraguay,22,23,W,SouthAmericanGames,2022,Paraguay
2022/10/07,Bolivia,Chile,6,49,W,SouthAmericanGames,2022,Paraguay
2022/10/07,Brazil,Uruguay,29,25,W,SouthAmericanGames,2022,Paraguay
2022/10/08,Uruguay,Paraguay,21,29,W,SouthAmericanGames,2022,Paraguay
2022/10/08,Bolivia,Brazil,1,54,W,SouthAmericanGames,2022,Paraguay
2022/10/08,Chile,Argentina,25,29,W,SouthAmericanGames,2022,Paraguay
2022/10/09,Paraguay,Bolivia,47,6,W,SouthAmericanGames,2022,Paraguay
2022/10/09,Uruguay,Argentina,20,22,W,SouthAmericanGames,2022,Paraguay
2022/10/09,Brazil,Chile,33,13,W,SouthAmericanGames,2022,Paraguay
2022/10/10,Uruguay,Bolivia,41,1,W,SouthAmericanGames,2022,Paraguay
2022/10/10,Chile,Paraguay,22,17,W,SouthAmericanGames,2022,Paraguay
2022/10/10,Brazil,Argentina,26,15,W,SouthAmericanGames,2022,Paraguay
2018/11/29,Argentina,Paraguay,28,26,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/11/29,Chile,Uruguay,24,19,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/11/30,Chile,Paraguay,21,28,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/11/30,Brazil,Uruguay,28,9,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/01,Uruguay,Argentina,25,31,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/01,Brazil,Chile,39,9,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/03,Argentina,Chile,30,17,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/03,Brazil,Paraguay,40,17,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/04,Paraguay,Uruguay,26,27,W,SouthAndCentralAmericanChampionship,2018,Brazil
2018/12/04,Brazil,Argentina,24,19,W,SouthAndCentralAmericanChampionship,2018,Brazil
2021/10/05,Brazil,Chile,39,22,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/05,Argentina,Bolivia,57,2,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/05,Paraguay,Uruguay,25,25,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/06,Bolivia,Paraguay,9,71,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/06,Uruguay,Brazil,18,36,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/06,Chile,Argentina,17,26,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/07,Brazil,Bolivia,10,0,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/07,Chile,Uruguay,21,21,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/07,Argentina,Paraguay,29,13,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/08,Bolivia,Chile,13,66,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/08,Argentina,Uruguay,33,15,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/08,Paraguay,Brazil,17,42,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/09,Uruguay,Bolivia,66,12,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/09,Paraguay,Chile,26,23,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2021/10/09,Brazil,Argentina,31,22,W,SouthAndCentralAmericanChampionship,2021,Paraguay
2022/11/15,Paraguay,Chile,22,26,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/15,Brazil,Uruguay,32,18,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/16,Chile,Brazil,15,34,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/16,Argentina,Uruguay,29,17,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/17,Uruguay,Chile,23,24,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/17,Paraguay,Argentina,17,25,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/18,Brazil,Paraguay,47,20,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/18,Argentina,Chile,26,18,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/19,Paraguay,Uruguay,26,29,W,SouthAndCentralAmericanChampionship,2022,Argentina
2022/11/19,Brazil,Argentina,26,19,W,SouthAndCentralAmericanChampionship,2022,Argentina
2012/11/30,Switzerland,Finland,37,27,W,WChEuropeanQ,2013,Slovakia
2012/11/30,Slovakia,Greece,30,16,W,WChEuropeanQ,2013,Slovakia
2012/12/01,Greece,Switzerland,23,35,W,WChEuropeanQ,2013,Slovakia
2012/12/01,Finland,Slovakia,18,38,W,WChEuropeanQ,2013,Slovakia
2012/12/02,Greece,Finland,24,23,W,WChEuropeanQ,2013,Slovakia
2012/12/02,Slovakia,Switzerland,26,24,W,WChEuropeanQ,2013,Slovakia
2012/11/29,Austria,Slovenia,22,26,W,WChEuropeanQ,2013,Netherlands
2012/11/29,Netherlands,Israel,47,20,W,WChEuropeanQ,2013,Netherlands
2012/11/30,Israel,Austria,22,40,W,WChEuropeanQ,2013,Netherlands
2012/11/30,Slovenia,Netherlands,23,24,W,WChEuropeanQ,2013,Netherlands
2012/12/02,Slovenia,Israel,38,19,W,WChEuropeanQ,2013,Netherlands
2012/12/02,Austria,Netherlands,18,30,W,WChEuropeanQ,2013,Netherlands
2012/10/03,Belarus,Lithuania,42,22,W,WChEuropeanQ,2013,Belarus
2012/10/04,Italy,Poland,11,32,W,WChEuropeanQ,2013,Italy
2012/10/07,Lithuania,Italy,27,29,W,WChEuropeanQ,2013,Lithuania
2012/10/07,Poland,Belarus,29,19,W,WChEuropeanQ,2013,Poland
2012/11/21,Poland,Lithuania,48,18,W,WChEuropeanQ,2013,Poland
2012/11/22,Italy,Belarus,16,30,W,WChEuropeanQ,2013,Italy
2012/11/24,Lithuania,Poland,19,32,W,WChEuropeanQ,2013,Lithuania
2012/11/25,Belarus,Italy,29,16,W,WChEuropeanQ,2013,Belarus
2012/11/28,Poland,Italy,39,12,W,WChEuropeanQ,2013,Poland
2012/11/28,Lithuania,Belarus,26,47,W,WChEuropeanQ,2013,Lithuania
2012/12/01,Italy,Lithuania,32,30,W,WChEuropeanQ,2013,Italy
2012/12/02,Belarus,Poland,22,30,W,WChEuropeanQ,2013,Belarus
2012/10/03,Turkey,Azerbaijan,35,19,W,WChEuropeanQ,2013,Turkey
2012/10/06,Portugal,Turkey,38,36,W,WChEuropeanQ,2013,Portugal
2012/11/21,Azerbaijan,Portugal,27,23,W,WChEuropeanQ,2013,Azerbaijan
2012/11/24,Azerbaijan,Turkey,26,30,W,WChEuropeanQ,2013,Azerbaijan
2012/11/28,Portugal,Azerbaijan,31,26,W,WChEuropeanQ,2013,Portugal
2012/12/01,Turkey,Portugal,35,26,W,WChEuropeanQ,2013,Turkey
2013/06/01,Slovakia,Romania,21,23,W,WChEuropeanQ,2013,Slovakia
2013/06/01,France,Croatia,18,18,W,WChEuropeanQ,2013,France
2013/06/01,Macedonia,Spain,21,27,W,WChEuropeanQ,2013,Macedonia
2013/06/02,Netherlands,Russia,26,27,W,WChEuropeanQ,2013,Netherlands
2013/06/02,Germany,Ukraine,24,16,W,WChEuropeanQ,2013,Germany
2013/06/02,Iceland,Czech Republic,17,29,W,WChEuropeanQ,2013,Iceland
2013/06/02,Sweden,Poland,23,26,W,WChEuropeanQ,2013,Sweden
2013/06/02,Turkey,Denmark,24,42,W,WChEuropeanQ,2013,Turkey
2013/06/07,Spain,Macedonia,27,16,W,WChEuropeanQ,2013,Spain
2013/06/08,Poland,Sweden,32,31,W,WChEuropeanQ,2013,Poland
2013/06/08,Czech Republic,Iceland,26,21,W,WChEuropeanQ,2013,Czech Republic
2013/06/08,Romania,Slovakia,30,22,W,WChEuropeanQ,2013,Romania
2013/06/08,Denmark,Turkey,31,26,W,WChEuropeanQ,2013,Denmark
2013/06/09,Russia,Netherlands,21,33,W,WChEuropeanQ,2013,Russia
2013/06/09,Croatia,France,26,30,W,WChEuropeanQ,2013,Croatia
2013/06/09,Ukraine,Germany,22,25,W,WChEuropeanQ,2013,Ukraine
2014/12/03,Belarus,Greece,29,25,W,WChEuropeanQ,2015,Switzerland
2014/12/03,Slovenia,Switzerland,27,21,W,WChEuropeanQ,2015,Switzerland
2014/12/04,Greece,Slovenia,23,39,W,WChEuropeanQ,2015,Switzerland
2014/12/04,Switzerland,Belarus,23,24,W,WChEuropeanQ,2015,Switzerland
2014/12/06,Slovenia,Belarus,35,33,W,WChEuropeanQ,2015,Switzerland
2014/12/06,Switzerland,Greece,36,22,W,WChEuropeanQ,2015,Switzerland
2014/12/04,Turkey,Portugal,28,27,W,WChEuropeanQ,2015,Austria
2014/12/04,Austria,Israel,41,15,W,WChEuropeanQ,2015,Austria
2014/12/05,Portugal,Austria,21,29,W,WChEuropeanQ,2015,Austria
2014/12/05,Israel,Turkey,23,44,W,WChEuropeanQ,2015,Austria
2014/12/06,Portugal,Israel,40,17,W,WChEuropeanQ,2015,Austria
2014/12/06,Turkey,Austria,24,32,W,WChEuropeanQ,2015,Austria
2014/10/09,Macedonia,Italy,20,23,W,WChEuropeanQ,2015,Macedonia
2014/10/12,Italy,Macedonia,27,22,W,WChEuropeanQ,2015,Italy
2014/11/27,Italy,Iceland,17,26,W,WChEuropeanQ,2015,Italy
2014/11/30,Iceland,Italy,27,21,W,WChEuropeanQ,2015,Iceland
2014/12/03,Iceland,Macedonia,33,23,W,WChEuropeanQ,2015,Iceland
2014/12/06,Macedonia,Iceland,22,28,W,WChEuropeanQ,2015,Macedonia
2014/11/28,Azerbaijan,Czech Republic,26,38,W,WChEuropeanQ,2015,Czech Republic
2014/11/29,Lithuania,Azerbaijan,35,29,W,WChEuropeanQ,2015,Czech Republic
2014/11/30,Czech Republic,Lithuania,33,27,W,WChEuropeanQ,2015,Czech Republic
2015/06/05,Austria,Hungary,20,33,W,WChEuropeanQ,2015,Austria
2015/06/06,Netherlands,Czech Republic,33,23,W,WChEuropeanQ,2015,Netherlands
2015/06/06,Serbia,Romania,26,32,W,WChEuropeanQ,2015,Serbia
2015/06/06,Ukraine,Poland,18,24,W,WChEuropeanQ,2015,Ukraine
2015/06/07,Spain,Slovakia,25,19,W,WChEuropeanQ,2015,Spain
2015/06/07,Germany,Russia,20,22,W,WChEuropeanQ,2015,Germany
2015/06/07,France,Slovenia,27,20,W,WChEuropeanQ,2015,France
2015/06/07,Croatia,Sweden,23,24,W,WChEuropeanQ,2015,Croatia
2015/06/07,Montenegro,Iceland,28,19,W,WChEuropeanQ,2015,Montenegro
2015/06/13,Hungary,Austria,41,24,W,WChEuropeanQ,2015,Hungary
2015/06/13,Slovenia,France,21,27,W,WChEuropeanQ,2015,Slovenia
2015/06/13,Russia,Germany,27,26,W,WChEuropeanQ,2015,Russia
2015/06/13,Romania,Serbia,24,28,W,WChEuropeanQ,2015,Romania
2015/06/13,Czech Republic,Netherlands,25,23,W,WChEuropeanQ,2015,Czech Republic
2015/06/14,Slovakia,Spain,20,20,W,WChEuropeanQ,2015,Slovakia
2015/06/14,Iceland,Montenegro,19,19,W,WChEuropeanQ,2015,Iceland
2015/06/14,Poland,Ukraine,30,22,W,WChEuropeanQ,2015,Poland
2015/06/14,Sweden,Croatia,27,21,W,WChEuropeanQ,2015,Sweden
2016/11/25,Ukraine,Slovakia,21,20,W,WChEuropeanQ,2017,Slovakia
2016/11/25,Lithuania,Greece,31,25,W,WChEuropeanQ,2017,Slovakia
2016/11/26,Slovakia,Greece,27,24,W,WChEuropeanQ,2017,Slovakia
2016/11/26,Ukraine,Lithuania,31,16,W,WChEuropeanQ,2017,Slovakia
2016/11/27,Slovakia,Lithuania,27,16,W,WChEuropeanQ,2017,Slovakia
2016/11/27,Greece,Ukraine,14,27,W,WChEuropeanQ,2017,Slovakia
2016/12/02,Belarus,Turkey,37,23,W,WChEuropeanQ,2017,Belarus
2016/12/02,Switzerland,Kosovo,36,21,W,WChEuropeanQ,2017,Belarus
2016/12/03,Turkey,Kosovo,36,17,W,WChEuropeanQ,2017,Belarus
2016/12/03,Belarus,Switzerland,35,27,W,WChEuropeanQ,2017,Belarus
2016/12/04,Turkey,Switzerland,29,24,W,WChEuropeanQ,2017,Belarus
2016/12/04,Kosovo,Belarus,13,31,W,WChEuropeanQ,2017,Belarus
2016/12/02,Austria,Iceland,24,28,W,WChEuropeanQ,2017,Faroe Islands
2016/12/02,Macedonia,Faroe Islands,21,19,W,WChEuropeanQ,2017,Faroe Islands
2016/12/03,Austria,Macedonia,28,19,W,WChEuropeanQ,2017,Faroe Islands
2016/12/03,Iceland,Faroe Islands,24,16,W,WChEuropeanQ,2017,Faroe Islands
2016/12/04,Iceland,Macedonia,20,27,W,WChEuropeanQ,2017,Faroe Islands
2016/12/04,Faroe Islands,Austria,20,29,W,WChEuropeanQ,2017,Faroe Islands
2016/11/25,Israel,Italy,26,26,W,WChEuropeanQ,2017,Italy
2016/11/26,Portugal,Israel,35,18,W,WChEuropeanQ,2017,Italy
2016/11/27,Italy,Portugal,25,20,W,WChEuropeanQ,2017,Italy
2017/06/09,Montenegro,Belarus,33,26,W,WChEuropeanQ,2017,Montenegro
2017/06/15,Belarus,Montenegro,25,23,W,WChEuropeanQ,2017,Belarus
2017/06/10,Italy,Serbia,23,33,W,WChEuropeanQ,2017,Italy
2017/06/14,Serbia,Italy,34,16,W,WChEuropeanQ,2017,Serbia
2017/06/09,Russia,Poland,31,20,W,WChEuropeanQ,2017,Russia
2017/06/15,Poland,Russia,28,32,W,WChEuropeanQ,2017,Poland
2017/06/10,Hungary,Slovakia,28,19,W,WChEuropeanQ,2017,Hungary
